,timestamp,value
0,2022-08-01,2.9
1,2022-07-01,2.9
2,2022-06-01,3.14
3,2022-05-01,2.9
4,2022-04-01,2.75
5,2022-03-01,2.13
6,2022-02-01,1.93
7,2022-01-01,1.76
8,2021-12-01,1.47
9,2021-11-01,1.56
10,2021-10-01,1.58
11,2021-09-01,1.37
12,2021-08-01,1.28
13,2021-07-01,1.32
14,2021-06-01,1.52
15,2021-05-01,1.62
16,2021-04-01,1.64
17,2021-03-01,1.61
18,2021-02-01,1.26
19,2021-01-01,1.08
20,2020-12-01,0.93
21,2020-11-01,0.87
22,2020-10-01,0.79
23,2020-09-01,0.68
24,2020-08-01,0.65
25,2020-07-01,0.62
26,2020-06-01,0.73
27,2020-05-01,0.67
28,2020-04-01,0.66
29,2020-03-01,0.87
30,2020-02-01,1.5
31,2020-01-01,1.76
32,2019-12-01,1.86
33,2019-11-01,1.81
34,2019-10-01,1.71
35,2019-09-01,1.7
36,2019-08-01,1.63
37,2019-07-01,2.06
38,2019-06-01,2.07
39,2019-05-01,2.4
40,2019-04-01,2.53
41,2019-03-01,2.57
42,2019-02-01,2.68
43,2019-01-01,2.71
44,2018-12-01,2.83
45,2018-11-01,3.12
46,2018-10-01,3.15
47,2018-09-01,3.0
48,2018-08-01,2.89
49,2018-07-01,2.89
50,2018-06-01,2.91
51,2018-05-01,2.98
52,2018-04-01,2.87
53,2018-03-01,2.84
54,2018-02-01,2.86
55,2018-01-01,2.58
56,2017-12-01,2.4
57,2017-11-01,2.35
58,2017-10-01,2.36
59,2017-09-01,2.2
60,2017-08-01,2.21
61,2017-07-01,2.32
62,2017-06-01,2.19
63,2017-05-01,2.3
64,2017-04-01,2.3
65,2017-03-01,2.48
66,2017-02-01,2.42
67,2017-01-01,2.43
68,2016-12-01,2.49
69,2016-11-01,2.14
70,2016-10-01,1.76
71,2016-09-01,1.63
72,2016-08-01,1.56
73,2016-07-01,1.5
74,2016-06-01,1.64
75,2016-05-01,1.81
76,2016-04-01,1.81
77,2016-03-01,1.89
78,2016-02-01,1.78
79,2016-01-01,2.09
80,2015-12-01,2.24
81,2015-11-01,2.26
82,2015-10-01,2.07
83,2015-09-01,2.17
84,2015-08-01,2.17
85,2015-07-01,2.32
86,2015-06-01,2.36
87,2015-05-01,2.2
88,2015-04-01,1.94
89,2015-03-01,2.04
90,2015-02-01,1.98
91,2015-01-01,1.88
92,2014-12-01,2.21
93,2014-11-01,2.33
94,2014-10-01,2.3
95,2014-09-01,2.53
96,2014-08-01,2.42
97,2014-07-01,2.54
98,2014-06-01,2.6
99,2014-05-01,2.56
100,2014-04-01,2.71
101,2014-03-01,2.72
102,2014-02-01,2.71
103,2014-01-01,2.86
104,2013-12-01,2.9
105,2013-11-01,2.72
106,2013-10-01,2.62
107,2013-09-01,2.81
108,2013-08-01,2.74
109,2013-07-01,2.58
110,2013-06-01,2.3
111,2013-05-01,1.93
112,2013-04-01,1.76
113,2013-03-01,1.96
114,2013-02-01,1.98
115,2013-01-01,1.91
116,2012-12-01,1.72
117,2012-11-01,1.65
118,2012-10-01,1.75
119,2012-09-01,1.72
120,2012-08-01,1.68
121,2012-07-01,1.53
122,2012-06-01,1.62
123,2012-05-01,1.8
124,2012-04-01,2.05
125,2012-03-01,2.17
126,2012-02-01,1.97
127,2012-01-01,1.97
128,2011-12-01,1.98
129,2011-11-01,2.01
130,2011-10-01,2.15
131,2011-09-01,1.98
132,2011-08-01,2.3
133,2011-07-01,3.0
134,2011-06-01,3.0
135,2011-05-01,3.17
136,2011-04-01,3.46
137,2011-03-01,3.41
138,2011-02-01,3.58
139,2011-01-01,3.39
140,2010-12-01,3.29
141,2010-11-01,2.76
142,2010-10-01,2.54
143,2010-09-01,2.65
144,2010-08-01,2.7
145,2010-07-01,3.01
146,2010-06-01,3.2
147,2010-05-01,3.42
148,2010-04-01,3.85
149,2010-03-01,3.73
150,2010-02-01,3.69
151,2010-01-01,3.73
152,2009-12-01,3.59
153,2009-11-01,3.4
154,2009-10-01,3.39
155,2009-09-01,3.4
156,2009-08-01,3.59
157,2009-07-01,3.56
158,2009-06-01,3.72
159,2009-05-01,3.29
160,2009-04-01,2.93
161,2009-03-01,2.82
162,2009-02-01,2.87
163,2009-01-01,2.52
164,2008-12-01,2.42
165,2008-11-01,3.53
166,2008-10-01,3.81
167,2008-09-01,3.69
168,2008-08-01,3.89
169,2008-07-01,4.01
170,2008-06-01,4.1
171,2008-05-01,3.88
172,2008-04-01,3.68
173,2008-03-01,3.51
174,2008-02-01,3.74
175,2008-01-01,3.74
176,2007-12-01,4.1
177,2007-11-01,4.15
178,2007-10-01,4.53
179,2007-09-01,4.52
180,2007-08-01,4.67
181,2007-07-01,5.0
182,2007-06-01,5.1
183,2007-05-01,4.75
184,2007-04-01,4.69
185,2007-03-01,4.56
186,2007-02-01,4.72
187,2007-01-01,4.76
188,2006-12-01,4.56
189,2006-11-01,4.6
190,2006-10-01,4.73
191,2006-09-01,4.72
192,2006-08-01,4.88
193,2006-07-01,5.09
194,2006-06-01,5.11
195,2006-05-01,5.11
196,2006-04-01,4.99
197,2006-03-01,4.72
198,2006-02-01,4.57
199,2006-01-01,4.42
200,2005-12-01,4.47
201,2005-11-01,4.54
202,2005-10-01,4.46
203,2005-09-01,4.2
204,2005-08-01,4.26
205,2005-07-01,4.18
206,2005-06-01,4.0
207,2005-05-01,4.14
208,2005-04-01,4.34
209,2005-03-01,4.5
210,2005-02-01,4.17
211,2005-01-01,4.22
212,2004-12-01,4.23
213,2004-11-01,4.19
214,2004-10-01,4.1
215,2004-09-01,4.13
216,2004-08-01,4.28
217,2004-07-01,4.5
218,2004-06-01,4.73
219,2004-05-01,4.72
220,2004-04-01,4.35
221,2004-03-01,3.83
222,2004-02-01,4.08
223,2004-01-01,4.15
224,2003-12-01,4.27
225,2003-11-01,4.3
226,2003-10-01,4.29
227,2003-09-01,4.27
228,2003-08-01,4.45
229,2003-07-01,3.98
230,2003-06-01,3.33
231,2003-05-01,3.57
232,2003-04-01,3.96
233,2003-03-01,3.81
234,2003-02-01,3.9
235,2003-01-01,4.05
236,2002-12-01,4.03
237,2002-11-01,4.05
238,2002-10-01,3.94
239,2002-09-01,3.87
240,2002-08-01,4.26
241,2002-07-01,4.65
242,2002-06-01,4.93
243,2002-05-01,5.16
244,2002-04-01,5.21
245,2002-03-01,5.28
246,2002-02-01,4.91
247,2002-01-01,5.04
248,2001-12-01,5.09
249,2001-11-01,4.65
250,2001-10-01,4.57
251,2001-09-01,4.73
252,2001-08-01,4.97
253,2001-07-01,5.24
254,2001-06-01,5.28
255,2001-05-01,5.39
256,2001-04-01,5.14
257,2001-03-01,4.89
258,2001-02-01,5.1
259,2001-01-01,5.16
260,2000-12-01,5.24
261,2000-11-01,5.72
262,2000-10-01,5.74
263,2000-09-01,5.8
264,2000-08-01,5.83
265,2000-07-01,6.05
266,2000-06-01,6.1
267,2000-05-01,6.44
268,2000-04-01,5.99
269,2000-03-01,6.26
270,2000-02-01,6.52
271,2000-01-01,6.66
272,1999-12-01,6.28
273,1999-11-01,6.03
274,1999-10-01,6.11
275,1999-09-01,5.92
276,1999-08-01,5.94
277,1999-07-01,5.79
278,1999-06-01,5.9
279,1999-05-01,5.54
280,1999-04-01,5.18
281,1999-03-01,5.23
282,1999-02-01,5.0
283,1999-01-01,4.72
284,1998-12-01,4.65
285,1998-11-01,4.83
286,1998-10-01,4.53
287,1998-09-01,4.81
288,1998-08-01,5.34
289,1998-07-01,5.46
290,1998-06-01,5.5
291,1998-05-01,5.65
292,1998-04-01,5.64
293,1998-03-01,5.65
294,1998-02-01,5.57
295,1998-01-01,5.54
296,1997-12-01,5.81
297,1997-11-01,5.88
298,1997-10-01,6.03
299,1997-09-01,6.21
300,1997-08-01,6.3
301,1997-07-01,6.22
302,1997-06-01,6.49
303,1997-05-01,6.71
304,1997-04-01,6.89
305,1997-03-01,6.69
306,1997-02-01,6.42
307,1997-01-01,6.58
308,1996-12-01,6.3
309,1996-11-01,6.2
310,1996-10-01,6.53
311,1996-09-01,6.83
312,1996-08-01,6.64
313,1996-07-01,6.87
314,1996-06-01,6.91
315,1996-05-01,6.74
316,1996-04-01,6.51
317,1996-03-01,6.27
318,1996-02-01,5.81
319,1996-01-01,5.65
320,1995-12-01,5.71
321,1995-11-01,5.93
322,1995-10-01,6.04
323,1995-09-01,6.2
324,1995-08-01,6.49
325,1995-07-01,6.28
326,1995-06-01,6.17
327,1995-05-01,6.63
328,1995-04-01,7.06
329,1995-03-01,7.2
330,1995-02-01,7.47
331,1995-01-01,7.78
332,1994-12-01,7.81
333,1994-11-01,7.96
334,1994-10-01,7.74
335,1994-09-01,7.46
336,1994-08-01,7.24
337,1994-07-01,7.3
338,1994-06-01,7.1
339,1994-05-01,7.18
340,1994-04-01,6.97
341,1994-03-01,6.48
342,1994-02-01,5.97
343,1994-01-01,5.75
344,1993-12-01,5.77
345,1993-11-01,5.72
346,1993-10-01,5.33
347,1993-09-01,5.36
348,1993-08-01,5.68
349,1993-07-01,5.81
350,1993-06-01,5.96
351,1993-05-01,6.04
352,1993-04-01,5.97
353,1993-03-01,5.98
354,1993-02-01,6.26
355,1993-01-01,6.6
356,1992-12-01,6.77
357,1992-11-01,6.87
358,1992-10-01,6.59
359,1992-09-01,6.42
360,1992-08-01,6.59
361,1992-07-01,6.84
362,1992-06-01,7.26
363,1992-05-01,7.39
364,1992-04-01,7.48
365,1992-03-01,7.54
366,1992-02-01,7.34
367,1992-01-01,7.03
368,1991-12-01,7.09
369,1991-11-01,7.42
370,1991-10-01,7.53
371,1991-09-01,7.65
372,1991-08-01,7.9
373,1991-07-01,8.27
374,1991-06-01,8.28
375,1991-05-01,8.07
376,1991-04-01,8.04
377,1991-03-01,8.11
378,1991-02-01,7.85
379,1991-01-01,8.09
380,1990-12-01,8.08
381,1990-11-01,8.39
382,1990-10-01,8.72
383,1990-09-01,8.89
384,1990-08-01,8.75
385,1990-07-01,8.47
386,1990-06-01,8.48
387,1990-05-01,8.76
388,1990-04-01,8.79
389,1990-03-01,8.59
390,1990-02-01,8.47
391,1990-01-01,8.21
392,1989-12-01,7.84
393,1989-11-01,7.87
394,1989-10-01,8.01
395,1989-09-01,8.19
396,1989-08-01,8.11
397,1989-07-01,8.02
398,1989-06-01,8.28
399,1989-05-01,8.86
400,1989-04-01,9.18
401,1989-03-01,9.36
402,1989-02-01,9.17
403,1989-01-01,9.09
404,1988-12-01,9.11
405,1988-11-01,8.96
406,1988-10-01,8.8
407,1988-09-01,8.98
408,1988-08-01,9.26
409,1988-07-01,9.06
410,1988-06-01,8.92
411,1988-05-01,9.09
412,1988-04-01,8.72
413,1988-03-01,8.37
414,1988-02-01,8.21
415,1988-01-01,8.67
416,1987-12-01,8.99
417,1987-11-01,8.86
418,1987-10-01,9.52
419,1987-09-01,9.42
420,1987-08-01,8.76
421,1987-07-01,8.45
422,1987-06-01,8.4
423,1987-05-01,8.61
424,1987-04-01,8.02
425,1987-03-01,7.25
426,1987-02-01,7.25
427,1987-01-01,7.08
428,1986-12-01,7.11
429,1986-11-01,7.25
430,1986-10-01,7.43
431,1986-09-01,7.45
432,1986-08-01,7.17
433,1986-07-01,7.3
434,1986-06-01,7.8
435,1986-05-01,7.71
436,1986-04-01,7.3
437,1986-03-01,7.78
438,1986-02-01,8.7
439,1986-01-01,9.19
440,1985-12-01,9.26
441,1985-11-01,9.78
442,1985-10-01,10.24
443,1985-09-01,10.37
444,1985-08-01,10.33
445,1985-07-01,10.31
446,1985-06-01,10.16
447,1985-05-01,10.85
448,1985-04-01,11.43
449,1985-03-01,11.86
450,1985-02-01,11.51
451,1985-01-01,11.38
452,1984-12-01,11.5
453,1984-11-01,11.57
454,1984-10-01,12.16
455,1984-09-01,12.52
456,1984-08-01,12.72
457,1984-07-01,13.36
458,1984-06-01,13.56
459,1984-05-01,13.41
460,1984-04-01,12.63
461,1984-03-01,12.32
462,1984-02-01,11.84
463,1984-01-01,11.67
464,1983-12-01,11.83
465,1983-11-01,11.69
466,1983-10-01,11.54
467,1983-09-01,11.65
468,1983-08-01,11.85
469,1983-07-01,11.38
470,1983-06-01,10.85
471,1983-05-01,10.38
472,1983-04-01,10.4
473,1983-03-01,10.51
474,1983-02-01,10.72
475,1983-01-01,10.46
476,1982-12-01,10.54
477,1982-11-01,10.55
478,1982-10-01,10.91
479,1982-09-01,12.34
480,1982-08-01,13.06
481,1982-07-01,13.95
482,1982-06-01,14.3
483,1982-05-01,13.62
484,1982-04-01,13.87
485,1982-03-01,13.86
486,1982-02-01,14.43
487,1982-01-01,14.59
488,1981-12-01,13.72
489,1981-11-01,13.39
490,1981-10-01,15.15
491,1981-09-01,15.32
492,1981-08-01,14.94
493,1981-07-01,14.28
494,1981-06-01,13.47
495,1981-05-01,14.1
496,1981-04-01,13.68
497,1981-03-01,13.12
498,1981-02-01,13.19
499,1981-01-01,12.57
500,1980-12-01,12.84
501,1980-11-01,12.68
502,1980-10-01,11.75
503,1980-09-01,11.51
504,1980-08-01,11.1
505,1980-07-01,10.25
506,1980-06-01,9.78
507,1980-05-01,10.18
508,1980-04-01,11.47
509,1980-03-01,12.75
510,1980-02-01,12.41
511,1980-01-01,10.8
512,1979-12-01,10.39
513,1979-11-01,10.65
514,1979-10-01,10.3
515,1979-09-01,9.33
516,1979-08-01,9.03
517,1979-07-01,8.95
518,1979-06-01,8.91
519,1979-05-01,9.25
520,1979-04-01,9.18
521,1979-03-01,9.12
522,1979-02-01,9.1
523,1979-01-01,9.1
524,1978-12-01,9.01
525,1978-11-01,8.81
526,1978-10-01,8.64
527,1978-09-01,8.42
528,1978-08-01,8.41
529,1978-07-01,8.64
530,1978-06-01,8.46
531,1978-05-01,8.35
532,1978-04-01,8.15
533,1978-03-01,8.04
534,1978-02-01,8.03
535,1978-01-01,7.96
536,1977-12-01,7.69
537,1977-11-01,7.58
538,1977-10-01,7.52
539,1977-09-01,7.34
540,1977-08-01,7.4
541,1977-07-01,7.33
542,1977-06-01,7.28
543,1977-05-01,7.46
544,1977-04-01,7.37
545,1977-03-01,7.46
546,1977-02-01,7.39
547,1977-01-01,7.21
548,1976-12-01,6.87
549,1976-11-01,7.29
550,1976-10-01,7.41
551,1976-09-01,7.59
552,1976-08-01,7.77
553,1976-07-01,7.83
554,1976-06-01,7.86
555,1976-05-01,7.9
556,1976-04-01,7.56
557,1976-03-01,7.73
558,1976-02-01,7.79
559,1976-01-01,7.74
560,1975-12-01,8.0
561,1975-11-01,8.05
562,1975-10-01,8.14
563,1975-09-01,8.43
564,1975-08-01,8.4
565,1975-07-01,8.06
566,1975-06-01,7.86
567,1975-05-01,8.06
568,1975-04-01,8.23
569,1975-03-01,7.73
570,1975-02-01,7.39
571,1975-01-01,7.5
572,1974-12-01,7.43
573,1974-11-01,7.68
574,1974-10-01,7.9
575,1974-09-01,8.04
576,1974-08-01,8.04
577,1974-07-01,7.81
578,1974-06-01,7.54
579,1974-05-01,7.58
580,1974-04-01,7.51
581,1974-03-01,7.21
582,1974-02-01,6.96
583,1974-01-01,6.99
584,1973-12-01,6.74
585,1973-11-01,6.73
586,1973-10-01,6.79
587,1973-09-01,7.09
588,1973-08-01,7.4
589,1973-07-01,7.13
590,1973-06-01,6.9
591,1973-05-01,6.85
592,1973-04-01,6.67
593,1973-03-01,6.71
594,1973-02-01,6.64
595,1973-01-01,6.46
596,1972-12-01,6.36
597,1972-11-01,6.28
598,1972-10-01,6.48
599,1972-09-01,6.55
600,1972-08-01,6.21
601,1972-07-01,6.11
602,1972-06-01,6.11
603,1972-05-01,6.13
604,1972-04-01,6.19
605,1972-03-01,6.07
606,1972-02-01,6.08
607,1972-01-01,5.95
608,1971-12-01,5.93
609,1971-11-01,5.81
610,1971-10-01,5.93
611,1971-09-01,6.14
612,1971-08-01,6.58
613,1971-07-01,6.73
614,1971-06-01,6.52
615,1971-05-01,6.39
616,1971-04-01,5.83
617,1971-03-01,5.7
618,1971-02-01,6.11
619,1971-01-01,6.24
620,1970-12-01,6.39
621,1970-11-01,6.84
622,1970-10-01,7.33
623,1970-09-01,7.39
624,1970-08-01,7.53
625,1970-07-01,7.46
626,1970-06-01,7.84
627,1970-05-01,7.91
628,1970-04-01,7.39
629,1970-03-01,7.07
630,1970-02-01,7.24
631,1970-01-01,7.79
632,1969-12-01,7.65
633,1969-11-01,7.14
634,1969-10-01,7.1
635,1969-09-01,7.16
636,1969-08-01,6.69
637,1969-07-01,6.72
638,1969-06-01,6.57
639,1969-05-01,6.32
640,1969-04-01,6.17
641,1969-03-01,6.3
642,1969-02-01,6.19
643,1969-01-01,6.04
644,1968-12-01,6.03
645,1968-11-01,5.7
646,1968-10-01,5.58
647,1968-09-01,5.46
648,1968-08-01,5.42
649,1968-07-01,5.5
650,1968-06-01,5.72
651,1968-05-01,5.87
652,1968-04-01,5.64
653,1968-03-01,5.74
654,1968-02-01,5.56
655,1968-01-01,5.53
656,1967-12-01,5.7
657,1967-11-01,5.75
658,1967-10-01,5.48
659,1967-09-01,5.3
660,1967-08-01,5.28
661,1967-07-01,5.16
662,1967-06-01,5.02
