,timestamp,value
214,2004-10-01,1.79
215,2004-09-01,1.68
216,2004-08-01,1.5
217,2004-07-01,1.36
218,2004-06-01,1.29
219,2004-05-01,1.04
220,2004-04-01,0.96
221,2004-03-01,0.95
222,2004-02-01,0.94
223,2004-01-01,0.9
224,2003-12-01,0.91
225,2003-11-01,0.95
226,2003-10-01,0.94
227,2003-09-01,0.96
228,2003-08-01,0.97
229,2003-07-01,0.92
230,2003-06-01,0.94
231,2003-05-01,1.09
232,2003-04-01,1.15
233,2003-03-01,1.15
234,2003-02-01,1.19
235,2003-01-01,1.19
236,2002-12-01,1.21
237,2002-11-01,1.25
238,2002-10-01,1.61
239,2002-09-01,1.66
240,2002-08-01,1.65
241,2002-07-01,1.71
242,2002-06-01,1.73
243,2002-05-01,1.76
244,2002-04-01,1.75
245,2002-03-01,1.83
246,2002-02-01,1.76
247,2002-01-01,1.68
248,2001-12-01,1.72
249,2001-11-01,1.91
250,2001-10-01,2.2
251,2001-09-01,2.69
252,2001-08-01,3.44
253,2001-07-01,3.59
254,2001-06-01,3.57
255,2001-05-01,3.7
256,2001-04-01,3.97
257,2001-03-01,4.54
258,2001-02-01,5.01
259,2001-01-01,5.29
260,2000-12-01,5.94
261,2000-11-01,6.36
262,2000-10-01,6.29
263,2000-09-01,6.18
264,2000-08-01,6.28
265,2000-07-01,6.14
266,2000-06-01,5.86
267,2000-05-01,5.99
268,2000-04-01,5.82
269,2000-03-01,5.86
270,2000-02-01,5.73
271,2000-01-01,5.5
272,1999-12-01,5.36
273,1999-11-01,5.23
274,1999-10-01,5.02
275,1999-09-01,4.82
276,1999-08-01,4.87
277,1999-07-01,4.69
278,1999-06-01,4.72
279,1999-05-01,4.63
280,1999-04-01,4.41
281,1999-03-01,4.57
282,1999-02-01,4.56
283,1999-01-01,4.45
284,1998-12-01,4.5
285,1998-11-01,4.53
286,1998-10-01,4.07
287,1998-09-01,4.74
288,1998-08-01,5.04
289,1998-07-01,5.09
290,1998-06-01,5.12
291,1998-05-01,5.14
292,1998-04-01,5.08
293,1998-03-01,5.16
294,1998-02-01,5.23
295,1998-01-01,5.18
296,1997-12-01,5.3
297,1997-11-01,5.28
298,1997-10-01,5.11
299,1997-09-01,5.08
300,1997-08-01,5.28
301,1997-07-01,5.19
302,1997-06-01,5.07
303,1997-05-01,5.2
304,1997-04-01,5.3
305,1997-03-01,5.28
306,1997-02-01,5.14
307,1997-01-01,5.17
308,1996-12-01,5.04
309,1996-11-01,5.17
310,1996-10-01,5.12
311,1996-09-01,5.24
312,1996-08-01,5.19
313,1996-07-01,5.3
314,1996-06-01,5.23
315,1996-05-01,5.15
316,1996-04-01,5.09
317,1996-03-01,5.1
318,1996-02-01,4.96
319,1996-01-01,5.15
320,1995-12-01,5.29
321,1995-11-01,5.52
322,1995-10-01,5.44
323,1995-09-01,5.43
324,1995-08-01,5.57
325,1995-07-01,5.59
326,1995-06-01,5.64
327,1995-05-01,5.85
328,1995-04-01,5.84
329,1995-03-01,5.91
330,1995-02-01,5.94
331,1995-01-01,5.9
332,1994-12-01,5.76
333,1994-11-01,5.45
334,1994-10-01,5.1
335,1994-09-01,4.75
336,1994-08-01,4.61
337,1994-07-01,4.46
338,1994-06-01,4.25
339,1994-05-01,4.27
340,1994-04-01,3.78
341,1994-03-01,3.59
342,1994-02-01,3.33
343,1994-01-01,3.04
344,1993-12-01,3.13
345,1993-11-01,3.18
346,1993-10-01,3.09
347,1993-09-01,3.01
348,1993-08-01,3.09
349,1993-07-01,3.11
350,1993-06-01,3.14
351,1993-05-01,3.03
352,1993-04-01,2.93
353,1993-03-01,3.01
354,1993-02-01,2.99
355,1993-01-01,3.07
356,1992-12-01,3.29
357,1992-11-01,3.21
358,1992-10-01,2.93
359,1992-09-01,2.97
360,1992-08-01,3.2
361,1992-07-01,3.28
362,1992-06-01,3.75
363,1992-05-01,3.72
364,1992-04-01,3.84
365,1992-03-01,4.14
366,1992-02-01,3.95
367,1992-01-01,3.91
368,1991-12-01,4.18
369,1991-11-01,4.69
370,1991-10-01,5.14
371,1991-09-01,5.37
372,1991-08-01,5.5
373,1991-07-01,5.75
374,1991-06-01,5.75
375,1991-05-01,5.63
376,1991-04-01,5.83
377,1991-03-01,6.09
378,1991-02-01,6.12
379,1991-01-01,6.41
380,1990-12-01,6.95
381,1990-11-01,7.29
382,1990-10-01,7.4
