,timestamp,value
214,2004-10-01,1.76
215,2004-09-01,1.61
216,2004-08-01,1.43
217,2004-07-01,1.26
218,2004-06-01,1.03
219,2004-05-01,1.0
220,2004-04-01,1.0
221,2004-03-01,1.0
222,2004-02-01,1.01
223,2004-01-01,1.0
224,2003-12-01,0.98
225,2003-11-01,1.0
226,2003-10-01,1.01
227,2003-09-01,1.01
228,2003-08-01,1.03
229,2003-07-01,1.01
230,2003-06-01,1.22
231,2003-05-01,1.26
232,2003-04-01,1.26
233,2003-03-01,1.25
234,2003-02-01,1.26
235,2003-01-01,1.24
236,2002-12-01,1.24
237,2002-11-01,1.34
238,2002-10-01,1.75
239,2002-09-01,1.75
240,2002-08-01,1.74
241,2002-07-01,1.73
242,2002-06-01,1.75
243,2002-05-01,1.75
244,2002-04-01,1.75
245,2002-03-01,1.73
246,2002-02-01,1.74
247,2002-01-01,1.73
248,2001-12-01,1.82
249,2001-11-01,2.09
250,2001-10-01,2.49
251,2001-09-01,3.07
252,2001-08-01,3.65
253,2001-07-01,3.77
254,2001-06-01,3.97
255,2001-05-01,4.21
256,2001-04-01,4.8
257,2001-03-01,5.31
258,2001-02-01,5.49
259,2001-01-01,5.98
260,2000-12-01,6.4
261,2000-11-01,6.51
262,2000-10-01,6.51
263,2000-09-01,6.52
264,2000-08-01,6.5
265,2000-07-01,6.54
266,2000-06-01,6.53
267,2000-05-01,6.27
268,2000-04-01,6.02
269,2000-03-01,5.85
270,2000-02-01,5.73
271,2000-01-01,5.45
272,1999-12-01,5.3
273,1999-11-01,5.42
274,1999-10-01,5.2
275,1999-09-01,5.22
276,1999-08-01,5.07
277,1999-07-01,4.99
278,1999-06-01,4.76
279,1999-05-01,4.74
280,1999-04-01,4.74
281,1999-03-01,4.81
282,1999-02-01,4.76
283,1999-01-01,4.63
284,1998-12-01,4.68
285,1998-11-01,4.83
286,1998-10-01,5.07
287,1998-09-01,5.51
288,1998-08-01,5.55
289,1998-07-01,5.54
290,1998-06-01,5.56
291,1998-05-01,5.49
292,1998-04-01,5.45
293,1998-03-01,5.49
294,1998-02-01,5.51
295,1998-01-01,5.56
296,1997-12-01,5.5
297,1997-11-01,5.52
298,1997-10-01,5.5
299,1997-09-01,5.54
300,1997-08-01,5.54
301,1997-07-01,5.52
302,1997-06-01,5.56
303,1997-05-01,5.5
304,1997-04-01,5.51
305,1997-03-01,5.39
306,1997-02-01,5.19
307,1997-01-01,5.25
308,1996-12-01,5.29
309,1996-11-01,5.31
310,1996-10-01,5.24
311,1996-09-01,5.3
312,1996-08-01,5.22
313,1996-07-01,5.4
314,1996-06-01,5.27
315,1996-05-01,5.24
316,1996-04-01,5.22
317,1996-03-01,5.31
318,1996-02-01,5.22
319,1996-01-01,5.56
320,1995-12-01,5.6
321,1995-11-01,5.8
322,1995-10-01,5.76
323,1995-09-01,5.8
324,1995-08-01,5.74
325,1995-07-01,5.85
326,1995-06-01,6.0
327,1995-05-01,6.01
328,1995-04-01,6.05
329,1995-03-01,5.98
330,1995-02-01,5.92
331,1995-01-01,5.53
332,1994-12-01,5.45
333,1994-11-01,5.29
334,1994-10-01,4.76
335,1994-09-01,4.73
336,1994-08-01,4.47
337,1994-07-01,4.26
338,1994-06-01,4.25
339,1994-05-01,4.01
340,1994-04-01,3.56
341,1994-03-01,3.34
342,1994-02-01,3.25
343,1994-01-01,3.05
344,1993-12-01,2.96
345,1993-11-01,3.02
346,1993-10-01,2.99
347,1993-09-01,3.09
348,1993-08-01,3.03
349,1993-07-01,3.06
350,1993-06-01,3.04
351,1993-05-01,3.0
352,1993-04-01,2.96
353,1993-03-01,3.07
354,1993-02-01,3.03
355,1993-01-01,3.02
356,1992-12-01,2.92
357,1992-11-01,3.09
358,1992-10-01,3.1
359,1992-09-01,3.22
360,1992-08-01,3.3
361,1992-07-01,3.25
362,1992-06-01,3.76
363,1992-05-01,3.82
364,1992-04-01,3.73
365,1992-03-01,3.98
366,1992-02-01,4.06
367,1992-01-01,4.03
368,1991-12-01,4.43
369,1991-11-01,4.81
370,1991-10-01,5.21
371,1991-09-01,5.45
372,1991-08-01,5.66
373,1991-07-01,5.82
374,1991-06-01,5.9
375,1991-05-01,5.78
376,1991-04-01,5.91
377,1991-03-01,6.12
378,1991-02-01,6.25
379,1991-01-01,6.91
380,1990-12-01,7.31
381,1990-11-01,7.81
382,1990-10-01,8.11
383,1990-09-01,8.2
384,1990-08-01,8.13
385,1990-07-01,8.15
386,1990-06-01,8.29
387,1990-05-01,8.18
388,1990-04-01,8.26
389,1990-03-01,8.28
390,1990-02-01,8.24
391,1990-01-01,8.23
392,1989-12-01,8.45
393,1989-11-01,8.55
394,1989-10-01,8.84
395,1989-09-01,9.02
396,1989-08-01,8.99
397,1989-07-01,9.24
398,1989-06-01,9.53
399,1989-05-01,9.81
400,1989-04-01,9.84
401,1989-03-01,9.85
402,1989-02-01,9.36
403,1989-01-01,9.12
404,1988-12-01,8.76
405,1988-11-01,8.35
406,1988-10-01,8.3
407,1988-09-01,8.19
408,1988-08-01,8.01
409,1988-07-01,7.75
410,1988-06-01,7.51
411,1988-05-01,7.09
412,1988-04-01,6.87
413,1988-03-01,6.58
414,1988-02-01,6.58
415,1988-01-01,6.83
416,1987-12-01,6.77
417,1987-11-01,6.69
418,1987-10-01,7.29
419,1987-09-01,7.22
420,1987-08-01,6.73
421,1987-07-01,6.58
422,1987-06-01,6.73
423,1987-05-01,6.85
424,1987-04-01,6.37
425,1987-03-01,6.13
426,1987-02-01,6.1
427,1987-01-01,6.43
428,1986-12-01,6.91
429,1986-11-01,6.04
430,1986-10-01,5.85
431,1986-09-01,5.89
432,1986-08-01,6.17
433,1986-07-01,6.56
434,1986-06-01,6.92
435,1986-05-01,6.85
436,1986-04-01,6.99
437,1986-03-01,7.48
438,1986-02-01,7.86
439,1986-01-01,8.14
440,1985-12-01,8.27
441,1985-11-01,8.05
442,1985-10-01,7.99
443,1985-09-01,7.92
444,1985-08-01,7.9
445,1985-07-01,7.88
446,1985-06-01,7.53
447,1985-05-01,7.97
448,1985-04-01,8.27
449,1985-03-01,8.58
450,1985-02-01,8.5
451,1985-01-01,8.35
452,1984-12-01,8.38
453,1984-11-01,9.43
454,1984-10-01,9.99
455,1984-09-01,11.3
456,1984-08-01,11.64
457,1984-07-01,11.23
458,1984-06-01,11.06
459,1984-05-01,10.32
460,1984-04-01,10.29
461,1984-03-01,9.91
462,1984-02-01,9.59
463,1984-01-01,9.56
464,1983-12-01,9.47
465,1983-11-01,9.34
466,1983-10-01,9.48
467,1983-09-01,9.45
468,1983-08-01,9.56
469,1983-07-01,9.37
470,1983-06-01,8.98
471,1983-05-01,8.63
472,1983-04-01,8.8
473,1983-03-01,8.77
474,1983-02-01,8.51
475,1983-01-01,8.68
476,1982-12-01,8.95
477,1982-11-01,9.2
478,1982-10-01,9.71
479,1982-09-01,10.31
480,1982-08-01,10.12
481,1982-07-01,12.59
482,1982-06-01,14.15
483,1982-05-01,14.45
484,1982-04-01,14.94
485,1982-03-01,14.68
486,1982-02-01,14.78
487,1982-01-01,13.22
488,1981-12-01,12.37
489,1981-11-01,13.31
490,1981-10-01,15.08
491,1981-09-01,15.87
492,1981-08-01,17.82
493,1981-07-01,19.04
494,1981-06-01,19.1
495,1981-05-01,18.52
496,1981-04-01,15.72
497,1981-03-01,14.7
498,1981-02-01,15.93
499,1981-01-01,19.08
500,1980-12-01,18.9
501,1980-11-01,15.85
502,1980-10-01,12.81
503,1980-09-01,10.87
504,1980-08-01,9.61
505,1980-07-01,9.03
506,1980-06-01,9.47
507,1980-05-01,10.98
508,1980-04-01,17.61
509,1980-03-01,17.19
510,1980-02-01,14.13
511,1980-01-01,13.82
512,1979-12-01,13.78
513,1979-11-01,13.18
514,1979-10-01,13.77
515,1979-09-01,11.43
516,1979-08-01,10.94
517,1979-07-01,10.47
518,1979-06-01,10.29
519,1979-05-01,10.24
520,1979-04-01,10.01
521,1979-03-01,10.09
522,1979-02-01,10.06
523,1979-01-01,10.07
524,1978-12-01,10.03
525,1978-11-01,9.76
526,1978-10-01,8.96
527,1978-09-01,8.45
528,1978-08-01,8.04
529,1978-07-01,7.81
530,1978-06-01,7.6
531,1978-05-01,7.36
532,1978-04-01,6.89
533,1978-03-01,6.79
534,1978-02-01,6.78
535,1978-01-01,6.7
536,1977-12-01,6.56
537,1977-11-01,6.51
538,1977-10-01,6.47
539,1977-09-01,6.14
540,1977-08-01,5.9
541,1977-07-01,5.42
542,1977-06-01,5.39
543,1977-05-01,5.35
544,1977-04-01,4.73
545,1977-03-01,4.69
546,1977-02-01,4.68
547,1977-01-01,4.61
548,1976-12-01,4.65
549,1976-11-01,4.95
550,1976-10-01,5.02
551,1976-09-01,5.25
552,1976-08-01,5.29
553,1976-07-01,5.31
554,1976-06-01,5.48
555,1976-05-01,5.29
556,1976-04-01,4.82
557,1976-03-01,4.84
558,1976-02-01,4.77
559,1976-01-01,4.87
560,1975-12-01,5.2
561,1975-11-01,5.22
562,1975-10-01,5.82
563,1975-09-01,6.24
564,1975-08-01,6.14
565,1975-07-01,6.1
566,1975-06-01,5.55
567,1975-05-01,5.22
568,1975-04-01,5.49
569,1975-03-01,5.54
570,1975-02-01,6.24
571,1975-01-01,7.13
572,1974-12-01,8.53
573,1974-11-01,9.45
574,1974-10-01,10.06
575,1974-09-01,11.34
576,1974-08-01,12.01
577,1974-07-01,12.92
578,1974-06-01,11.93
579,1974-05-01,11.31
580,1974-04-01,10.51
581,1974-03-01,9.35
582,1974-02-01,8.97
583,1974-01-01,9.65
584,1973-12-01,9.95
585,1973-11-01,10.03
586,1973-10-01,10.01
587,1973-09-01,10.78
588,1973-08-01,10.5
589,1973-07-01,10.4
590,1973-06-01,8.49
591,1973-05-01,7.84
592,1973-04-01,7.12
593,1973-03-01,7.09
594,1973-02-01,6.58
595,1973-01-01,5.94
596,1972-12-01,5.33
597,1972-11-01,5.06
598,1972-10-01,5.05
599,1972-09-01,4.87
600,1972-08-01,4.81
601,1972-07-01,4.55
602,1972-06-01,4.46
603,1972-05-01,4.27
604,1972-04-01,4.17
605,1972-03-01,3.83
606,1972-02-01,3.3
607,1972-01-01,3.51
608,1971-12-01,4.14
609,1971-11-01,4.91
610,1971-10-01,5.2
611,1971-09-01,5.55
612,1971-08-01,5.57
613,1971-07-01,5.31
614,1971-06-01,4.91
615,1971-05-01,4.63
616,1971-04-01,4.16
617,1971-03-01,3.71
618,1971-02-01,3.72
619,1971-01-01,4.14
620,1970-12-01,4.9
621,1970-11-01,5.6
622,1970-10-01,6.2
623,1970-09-01,6.29
624,1970-08-01,6.62
625,1970-07-01,7.21
626,1970-06-01,7.61
627,1970-05-01,7.95
628,1970-04-01,8.1
629,1970-03-01,7.76
630,1970-02-01,8.98
631,1970-01-01,8.98
632,1969-12-01,8.97
633,1969-11-01,8.85
634,1969-10-01,9.0
635,1969-09-01,9.15
636,1969-08-01,9.19
637,1969-07-01,8.61
638,1969-06-01,8.9
639,1969-05-01,8.67
640,1969-04-01,7.41
641,1969-03-01,6.79
642,1969-02-01,6.61
643,1969-01-01,6.3
644,1968-12-01,6.02
645,1968-11-01,5.82
646,1968-10-01,5.91
647,1968-09-01,5.78
648,1968-08-01,6.03
649,1968-07-01,6.03
650,1968-06-01,6.07
651,1968-05-01,6.12
652,1968-04-01,5.76
653,1968-03-01,5.05
654,1968-02-01,4.71
655,1968-01-01,4.61
656,1967-12-01,4.51
657,1967-11-01,4.13
658,1967-10-01,3.88
659,1967-09-01,3.99
660,1967-08-01,3.9
661,1967-07-01,3.79
662,1967-06-01,3.98
663,1967-05-01,3.94
664,1967-04-01,4.05
665,1967-03-01,4.53
666,1967-02-01,5.0
667,1967-01-01,4.94
668,1966-12-01,5.4
669,1966-11-01,5.76
670,1966-10-01,5.53
671,1966-09-01,5.4
672,1966-08-01,5.53
673,1966-07-01,5.3
674,1966-06-01,5.17
675,1966-05-01,4.9
676,1966-04-01,4.67
677,1966-03-01,4.66
678,1966-02-01,4.6
679,1966-01-01,4.42
680,1965-12-01,4.32
681,1965-11-01,4.1
682,1965-10-01,4.08
683,1965-09-01,4.02
684,1965-08-01,4.12
685,1965-07-01,4.09
686,1965-06-01,4.05
687,1965-05-01,4.1
688,1965-04-01,4.09
689,1965-03-01,4.05
690,1965-02-01,3.98
691,1965-01-01,3.9
692,1964-12-01,3.85
693,1964-11-01,3.52
694,1964-10-01,3.36
695,1964-09-01,3.45
696,1964-08-01,3.5
697,1964-07-01,3.42
698,1964-06-01,3.5
699,1964-05-01,3.5
700,1964-04-01,3.47
701,1964-03-01,3.43
702,1964-02-01,3.48
703,1964-01-01,3.48
704,1963-12-01,3.38
705,1963-11-01,3.48
706,1963-10-01,3.5
707,1963-09-01,3.48
708,1963-08-01,3.49
709,1963-07-01,3.02
710,1963-06-01,2.99
711,1963-05-01,3.0
712,1963-04-01,2.9
713,1963-03-01,2.98
714,1963-02-01,3.0
715,1963-01-01,2.92
716,1962-12-01,2.93
717,1962-11-01,2.94
718,1962-10-01,2.9
719,1962-09-01,2.9
720,1962-08-01,2.93
721,1962-07-01,2.71
722,1962-06-01,2.68
723,1962-05-01,2.36
724,1962-04-01,2.78
725,1962-03-01,2.85
726,1962-02-01,2.37
727,1962-01-01,2.15
728,1961-12-01,2.33
729,1961-11-01,2.61
730,1961-10-01,2.26
731,1961-09-01,1.88
732,1961-08-01,2.0
733,1961-07-01,1.17
734,1961-06-01,1.73
735,1961-05-01,1.98
736,1961-04-01,1.49
737,1961-03-01,2.02
738,1961-02-01,2.54
739,1961-01-01,1.45
740,1960-12-01,1.98
741,1960-11-01,2.44
742,1960-10-01,2.47
743,1960-09-01,2.6
744,1960-08-01,2.98
745,1960-07-01,3.23
746,1960-06-01,3.32
747,1960-05-01,3.85
